user_id,event_id,label,user_total_bookings,user_avg_price_paid,user_avg_group_size,user_favorite_category,user_preferred_hour,event_category,event_price,event_capacity,event_hour,event_is_weekend,event_days_until,event_availability,event_popularity,event_avg_rating,event_avg_sentiment,interaction_same_category,interaction_same_host,context_price_ratio,context_category_match,context_cat_novelty,context_hour_diff,context_price_within_range,context_price_within_std
1001,5,0,10,50.5,2.0,MUSIC,21,ART,45.0,25,9,1,68,1.0,0,0.0,0.0,0,10,0.8911,0,1,12,1,1
1001,6,3,10,50.5,2.0,MUSIC,21,FESTIVAL,60.0,80,18,0,101,1.0,0,0.0,0.0,2,10,1.1881,0,0,3,1,0
1001,7,0,10,50.5,2.0,MUSIC,21,WORKSHOP,90.0,12,9,0,136,1.0,0,0.0,0.0,0,10,1.7822,0,1,12,0,0
1001,8,0,10,50.5,2.0,MUSIC,21,SPORT,15.0,120,10,0,58,1.0,1,0.0,0.0,0,10,0.297,0,1,11,0,1
1001,9,0,10,50.5,2.0,MUSIC,21,TOUR,65.0,40,8,0,92,1.0,0,0.0,0.0,0,10,1.2871,0,1,13,1,0
1001,10,0,10,50.5,2.0,MUSIC,21,FAMILY,30.0,100,10,1,109,1.0,0,0.0,0.0,0,10,0.5941,0,1,11,1,1
1001,11,3,10,50.5,2.0,MUSIC,21,NIGHTLIFE,45.0,150,22,1,82,1.0,0,0.0,0.0,4,10,0.8911,0,0,1,1,1
1001,12,0,10,50.5,2.0,MUSIC,21,THEATER,25.0,60,19,0,51,1.0,2,0.0,0.0,0,10,0.495,0,1,2,0,1
1001,13,0,10,50.5,2.0,MUSIC,21,OUTDOOR,40.0,20,8,0,26,1.0,1,0.0,0.0,0,10,0.7921,0,1,13,1,1
1001,14,0,10,50.5,2.0,MUSIC,21,OTHER,120.0,15,20,1,159,1.0,0,0.0,0.0,0,10,2.3762,0,1,1,0,0
1001,15,0,10,50.5,2.0,MUSIC,21,FOOD,50.0,50,14,1,75,1.0,0,0.0,0.0,0,10,0.9901,0,1,7,1,0
1001,16,0,10,50.5,2.0,MUSIC,21,WORKSHOP,85.0,8,10,1,116,1.0,0,0.0,0.0,0,10,1.6832,0,1,11,1,0
1001,17,3,10,50.5,2.0,MUSIC,21,MUSIC,55.0,70,22,1,89,1.0,1,0.0,0.0,4,10,1.0891,1,0,1,1,0
1001,18,0,10,50.5,2.0,MUSIC,21,CULTURE,70.0,30,9,0,129,1.0,0,0.0,0.0,0,10,1.3861,0,1,12,1,0
1001,19,0,10,50.5,2.0,MUSIC,21,SPORT,35.0,20,8,0,166,1.0,0,0.0,0.0,0,10,0.6931,0,1,13,1,1
1001,20,0,10,50.5,2.0,MUSIC,21,FESTIVAL,20.0,100,10,0,206,1.0,0,0.0,0.0,2,10,0.396,0,0,11,0,1
1001,21,0,10,50.5,2.0,MUSIC,21,ART,40.0,25,9,0,63,1.0,0,0.0,0.0,0,10,0.7921,0,1,12,1,1
1001,22,0,10,50.5,2.0,MUSIC,21,TOUR,80.0,15,8,0,142,1.0,0,0.0,0.0,0,10,1.5842,0,1,13,1,0
1001,23,0,10,50.5,2.0,MUSIC,21,FAMILY,12.0,40,15,0,71,1.0,0,0.0,0.0,0,10,0.2376,0,1,6,0,0
1001,24,3,10,50.5,2.0,MUSIC,21,NIGHTLIFE,30.0,80,21,0,98,1.0,0,0.0,0.0,4,10,0.5941,0,0,0,1,1
1001,25,0,10,50.5,2.0,MUSIC,21,THEATER,18.0,40,19,0,150,1.0,0,0.0,0.0,0,10,0.3564,0,1,2,0,1
1001,26,0,10,50.5,2.0,MUSIC,21,FOOD,60.0,45,10,0,85,1.0,0,0.0,0.0,0,10,1.1881,0,1,11,1,0
1001,27,0,10,50.5,2.0,MUSIC,21,OUTDOOR,150.0,10,9,0,38,1.0,0,0.0,0.0,0,10,2.9703,0,1,12,0,0
1001,28,0,10,50.5,2.0,MUSIC,21,CULTURE,35.0,50,9,0,135,1.0,1,0.0,0.0,0,10,0.6931,0,1,12,1,1
1001,29,0,10,50.5,2.0,MUSIC,21,WORKSHOP,50.0,20,14,0,112,1.0,0,0.0,0.0,0,10,0.9901,0,1,7,1,0
1001,30,3,10,50.5,2.0,MUSIC,21,MUSIC,40.0,90,19,0,185,1.0,0,0.0,0.0,4,10,0.7921,1,0,2,1,1
1001,31,0,10,50.5,2.0,MUSIC,21,SPORT,65.0,12,8,0,190,1.0,0,0.0,0.0,0,10,1.2871,0,1,13,1,0
1001,32,0,10,50.5,2.0,MUSIC,21,ART,25.0,40,10,0,78,1.0,0,0.0,0.0,0,10,0.495,0,1,11,0,1
1001,33,2,10,50.5,2.0,MUSIC,21,FESTIVAL,75.0,120,10,1,221,1.0,0,0.0,0.0,2,10,1.4851,0,0,11,1,0
1001,34,0,10,50.5,2.0,MUSIC,21,TOUR,95.0,25,8,0,146,1.0,0,0.0,0.0,0,10,1.8812,0,1,13,0,0
1001,35,0,10,50.5,2.0,MUSIC,21,FAMILY,18.0,18,14,1,61,1.0,0,0.0,0.0,0,10,0.3564,0,1,7,0,1
1001,36,3,10,50.5,2.0,MUSIC,21,NIGHTLIFE,85.0,80,20,0,120,1.0,0,0.0,0.0,4,10,1.6832,0,0,1,1,0
1001,37,0,10,50.5,2.0,MUSIC,21,THEATER,15.0,60,20,1,74,1.0,2,0.0,0.0,0,10,0.297,0,1,1,0,1
1001,38,1,10,50.5,2.0,MUSIC,21,FOOD,35.0,70,17,1,130,1.0,0,0.0,0.0,0,10,0.6931,0,1,4,1,1
1001,39,0,10,50.5,2.0,MUSIC,21,WORKSHOP,70.0,8,9,1,180,1.0,0,0.0,0.0,0,10,1.3861,0,1,12,1,0
1001,40,0,10,50.5,2.0,MUSIC,21,OUTDOOR,60.0,30,8,0,64,1.0,0,0.0,0.0,0,10,1.1881,0,1,13,1,0
1001,41,2,10,50.5,2.0,MUSIC,21,MUSIC,10.0,100,20,0,106,1.0,0,0.0,0.0,4,10,0.198,1,0,1,0,0
1001,42,0,10,50.5,2.0,MUSIC,21,CULTURE,85.0,20,8,1,200,1.0,0,0.0,0.0,0,10,1.6832,0,1,13,1,0
1001,43,0,10,50.5,2.0,MUSIC,21,ART,45.0,50,14,0,155,1.0,0,0.0,0.0,0,10,0.8911,0,1,7,1,1
1001,44,0,10,50.5,2.0,MUSIC,21,SPORT,25.0,45,7,1,206,1.0,0,0.0,0.0,0,10,0.495,0,1,14,0,1
1001,45,0,10,50.5,2.0,MUSIC,21,TOUR,55.0,12,14,1,173,1.0,0,0.0,0.0,0,10,1.0891,0,1,7,1,0
1001,46,2,10,50.5,2.0,MUSIC,21,FESTIVAL,15.0,120,9,1,32,1.0,1,0.0,0.0,2,10,0.297,0,0,12,0,1
1001,47,0,10,50.5,2.0,MUSIC,21,WORKSHOP,40.0,10,10,1,221,1.0,0,0.0,0.0,0,10,0.7921,0,1,11,1,1
1001,48,0,10,50.5,2.0,MUSIC,21,FOOD,35.0,60,9,0,122,1.0,0,0.0,0.0,0,10,0.6931,0,1,12,1,1
1001,49,1,10,50.5,2.0,MUSIC,21,OUTDOOR,45.0,25,16,0,140,1.0,0,0.0,0.0,0,10,0.8911,0,1,5,1,1
1001,50,0,10,50.5,2.0,MUSIC,21,CULTURE,50.0,30,9,0,157,1.0,0,0.0,0.0,0,10,0.9901,0,1,12,1,0
1001,51,0,10,50.5,2.0,MUSIC,21,ART,60.0,15,10,1,214,1.0,0,0.0,0.0,0,10,1.1881,0,1,11,1,0
1001,52,3,10,50.5,2.0,MUSIC,21,NIGHTLIFE,50.0,50,21,0,227,1.0,0,0.0,0.0,4,10,0.9901,0,0,0,1,0
1001,53,3,10,50.5,2.0,MUSIC,21,MUSIC,30.0,100,19,0,150,1.0,0,0.0,0.0,4,10,0.5941,1,0,2,1,1
1001,54,0,10,50.5,2.0,MUSIC,21,SPORT,180.0,20,9,0,79,1.0,0,0.0,0.0,0,10,3.5644,0,1,12,0,0
1001,55,0,10,50.5,2.0,MUSIC,21,FAMILY,40.0,15,14,0,183,1.0,0,0.0,0.0,0,10,0.7921,0,1,7,1,1
1001,56,1,10,50.5,2.0,MUSIC,21,TOUR,75.0,80,7,1,192,1.0,0,0.0,0.0,0,10,1.4851,0,1,14,1,0
1001,57,0,10,50.5,2.0,MUSIC,21,WORKSHOP,55.0,18,14,0,114,1.0,0,0.0,0.0,0,10,1.0891,0,1,7,1,0
1001,58,1,10,50.5,2.0,MUSIC,21,FESTIVAL,25.0,90,10,1,137,1.0,0,0.0,0.0,2,10,0.495,0,0,11,0,1
1001,59,1,10,50.5,2.0,MUSIC,21,OUTDOOR,65.0,12,20,1,124,1.0,0,0.0,0.0,0,10,1.2871,0,1,1,1,0
1001,60,0,10,50.5,2.0,MUSIC,21,CULTURE,120.0,40,16,0,234,1.0,0,0.0,0.0,0,10,2.3762,0,1,5,0,0
1002,1,0,10,47.0,3.0,OUTDOOR,10,MUSIC,35.0,200,19,0,78,1.0,0,0.0,0.0,0,10,0.7447,0,1,9,1,0
1002,2,1,10,47.0,3.0,OUTDOOR,10,FOOD,55.0,30,9,0,43,1.0,0,0.0,0.0,0,10,1.1702,0,1,1,1,0
1002,3,1,10,47.0,3.0,OUTDOOR,10,OUTDOOR,250.0,15,6,0,170,1.0,0,0.0,0.0,4,10,5.3191,1,0,4,0,0
1002,4,1,10,47.0,3.0,OUTDOOR,10,CULTURE,20.0,50,9,0,22,1.0,1,0.0,0.0,0,10,0.4255,0,1,1,1,1
1002,5,1,10,47.0,3.0,OUTDOOR,10,ART,45.0,25,9,1,68,1.0,0,0.0,0.0,0,10,0.9574,0,1,1,1,0
1002,6,1,10,47.0,3.0,OUTDOOR,10,FESTIVAL,60.0,80,18,0,101,1.0,0,0.0,0.0,0,10,1.2766,0,1,8,1,0
1002,7,0,10,47.0,3.0,OUTDOOR,10,WORKSHOP,90.0,12,9,0,136,1.0,0,0.0,0.0,0,10,1.9149,0,1,1,0,0
1002,8,2,10,47.0,3.0,OUTDOOR,10,SPORT,15.0,120,10,0,58,1.0,1,0.0,0.0,4,10,0.3191,0,0,0,1,1
1002,9,3,10,47.0,3.0,OUTDOOR,10,TOUR,65.0,40,8,0,92,1.0,0,0.0,0.0,2,10,1.383,0,0,2,1,0
1002,10,1,10,47.0,3.0,OUTDOOR,10,FAMILY,30.0,100,10,1,109,1.0,0,0.0,0.0,0,10,0.6383,0,1,0,1,1
1002,11,0,10,47.0,3.0,OUTDOOR,10,NIGHTLIFE,45.0,150,22,1,82,1.0,0,0.0,0.0,0,10,0.9574,0,1,12,1,0
1002,12,0,10,47.0,3.0,OUTDOOR,10,THEATER,25.0,60,19,0,51,1.0,2,0.0,0.0,0,10,0.5319,0,1,9,1,1
1002,13,2,10,47.0,3.0,OUTDOOR,10,OUTDOOR,40.0,20,8,0,26,1.0,1,0.0,0.0,4,10,0.8511,1,0,2,1,0
1002,14,0,10,47.0,3.0,OUTDOOR,10,OTHER,120.0,15,20,1,159,1.0,0,0.0,0.0,0,10,2.5532,0,1,10,0,0
1002,15,0,10,47.0,3.0,OUTDOOR,10,FOOD,50.0,50,14,1,75,1.0,0,0.0,0.0,0,10,1.0638,0,1,4,1,0
1002,16,0,10,47.0,3.0,OUTDOOR,10,WORKSHOP,85.0,8,10,1,116,1.0,0,0.0,0.0,0,10,1.8085,0,1,0,0,0
1002,17,0,10,47.0,3.0,OUTDOOR,10,MUSIC,55.0,70,22,1,89,1.0,1,0.0,0.0,0,10,1.1702,0,1,12,1,0
1002,18,1,10,47.0,3.0,OUTDOOR,10,CULTURE,70.0,30,9,0,129,1.0,0,0.0,0.0,0,10,1.4894,0,1,1,0,0
1002,19,3,10,47.0,3.0,OUTDOOR,10,SPORT,35.0,20,8,0,166,1.0,0,0.0,0.0,4,10,0.7447,0,0,2,1,0
1002,20,1,10,47.0,3.0,OUTDOOR,10,FESTIVAL,20.0,100,10,0,206,1.0,0,0.0,0.0,0,10,0.4255,0,1,0,1,1
1002,21,1,10,47.0,3.0,OUTDOOR,10,ART,40.0,25,9,0,63,1.0,0,0.0,0.0,0,10,0.8511,0,1,1,1,0
1002,22,2,10,47.0,3.0,OUTDOOR,10,TOUR,80.0,15,8,0,142,1.0,0,0.0,0.0,2,10,1.7021,0,0,2,0,0
1002,23,0,10,47.0,3.0,OUTDOOR,10,FAMILY,12.0,40,15,0,71,1.0,0,0.0,0.0,0,10,0.2553,0,1,5,0,1
1002,24,0,10,47.0,3.0,OUTDOOR,10,NIGHTLIFE,30.0,80,21,0,98,1.0,0,0.0,0.0,0,10,0.6383,0,1,11,1,1
1002,25,0,10,47.0,3.0,OUTDOOR,10,THEATER,18.0,40,19,0,150,1.0,0,0.0,0.0,0,10,0.383,0,1,9,1,1
1002,26,1,10,47.0,3.0,OUTDOOR,10,FOOD,60.0,45,10,0,85,1.0,0,0.0,0.0,0,10,1.2766,0,1,0,1,0
1002,27,2,10,47.0,3.0,OUTDOOR,10,OUTDOOR,150.0,10,9,0,38,1.0,0,0.0,0.0,4,10,3.1915,1,0,1,0,0
1002,28,1,10,47.0,3.0,OUTDOOR,10,CULTURE,35.0,50,9,0,135,1.0,1,0.0,0.0,0,10,0.7447,0,1,1,1,0
1002,29,0,10,47.0,3.0,OUTDOOR,10,WORKSHOP,50.0,20,14,0,112,1.0,0,0.0,0.0,0,10,1.0638,0,1,4,1,0
1002,30,0,10,47.0,3.0,OUTDOOR,10,MUSIC,40.0,90,19,0,185,1.0,0,0.0,0.0,0,10,0.8511,0,1,9,1,0
1002,31,3,10,47.0,3.0,OUTDOOR,10,SPORT,65.0,12,8,0,190,1.0,0,0.0,0.0,4,10,1.383,0,0,2,1,0
1002,32,0,10,47.0,3.0,OUTDOOR,10,ART,25.0,40,10,0,78,1.0,0,0.0,0.0,0,10,0.5319,0,1,0,1,1
1002,33,0,10,47.0,3.0,OUTDOOR,10,FESTIVAL,75.0,120,10,1,221,1.0,0,0.0,0.0,0,10,1.5957,0,1,0,0,0
1002,34,2,10,47.0,3.0,OUTDOOR,10,TOUR,95.0,25,8,0,146,1.0,0,0.0,0.0,2,10,2.0213,0,0,2,0,0
1002,35,0,10,47.0,3.0,OUTDOOR,10,FAMILY,18.0,18,14,1,61,1.0,0,0.0,0.0,0,10,0.383,0,1,4,1,1
1002,36,0,10,47.0,3.0,OUTDOOR,10,NIGHTLIFE,85.0,80,20,0,120,1.0,0,0.0,0.0,0,10,1.8085,0,1,10,0,0
1002,37,0,10,47.0,3.0,OUTDOOR,10,THEATER,15.0,60,20,1,74,1.0,2,0.0,0.0,0,10,0.3191,0,1,10,1,1
1002,38,0,10,47.0,3.0,OUTDOOR,10,FOOD,35.0,70,17,1,130,1.0,0,0.0,0.0,0,10,0.7447,0,1,7,1,0
1002,39,1,10,47.0,3.0,OUTDOOR,10,WORKSHOP,70.0,8,9,1,180,1.0,0,0.0,0.0,0,10,1.4894,0,1,1,0,0
1002,40,3,10,47.0,3.0,OUTDOOR,10,OUTDOOR,60.0,30,8,0,64,1.0,0,0.0,0.0,4,10,1.2766,1,0,2,1,0
1002,41,0,10,47.0,3.0,OUTDOOR,10,MUSIC,10.0,100,20,0,106,1.0,0,0.0,0.0,0,10,0.2128,0,1,10,0,1
1002,42,0,10,47.0,3.0,OUTDOOR,10,CULTURE,85.0,20,8,1,200,1.0,0,0.0,0.0,0,10,1.8085,0,1,2,0,0
1002,43,1,10,47.0,3.0,OUTDOOR,10,ART,45.0,50,14,0,155,1.0,0,0.0,0.0,0,10,0.9574,0,1,4,1,0
1002,44,3,10,47.0,3.0,OUTDOOR,10,SPORT,25.0,45,7,1,206,1.0,0,0.0,0.0,4,10,0.5319,0,0,3,1,1
1002,45,1,10,47.0,3.0,OUTDOOR,10,TOUR,55.0,12,14,1,173,1.0,0,0.0,0.0,2,10,1.1702,0,0,4,1,0
1002,46,1,10,47.0,3.0,OUTDOOR,10,FESTIVAL,15.0,120,9,1,32,1.0,1,0.0,0.0,0,10,0.3191,0,1,1,1,1
1002,47,0,10,47.0,3.0,OUTDOOR,10,WORKSHOP,40.0,10,10,1,221,1.0,0,0.0,0.0,0,10,0.8511,0,1,0,1,0
1002,48,1,10,47.0,3.0,OUTDOOR,10,FOOD,35.0,60,9,0,122,1.0,0,0.0,0.0,0,10,0.7447,0,1,1,1,0
1002,49,2,10,47.0,3.0,OUTDOOR,10,OUTDOOR,45.0,25,16,0,140,1.0,0,0.0,0.0,4,10,0.9574,1,0,6,1,0
1002,50,1,10,47.0,3.0,OUTDOOR,10,CULTURE,50.0,30,9,0,157,1.0,0,0.0,0.0,0,10,1.0638,0,1,1,1,0
1002,51,1,10,47.0,3.0,OUTDOOR,10,ART,60.0,15,10,1,214,1.0,0,0.0,0.0,0,10,1.2766,0,1,0,1,0
1002,52,0,10,47.0,3.0,OUTDOOR,10,NIGHTLIFE,50.0,50,21,0,227,1.0,0,0.0,0.0,0,10,1.0638,0,1,11,1,0
1002,53,0,10,47.0,3.0,OUTDOOR,10,MUSIC,30.0,100,19,0,150,1.0,0,0.0,0.0,0,10,0.6383,0,1,9,1,1
1002,54,2,10,47.0,3.0,OUTDOOR,10,SPORT,180.0,20,9,0,79,1.0,0,0.0,0.0,4,10,3.8298,0,0,1,0,0
1002,55,0,10,47.0,3.0,OUTDOOR,10,FAMILY,40.0,15,14,0,183,1.0,0,0.0,0.0,0,10,0.8511,0,1,4,1,0
1002,56,3,10,47.0,3.0,OUTDOOR,10,TOUR,75.0,80,7,1,192,1.0,0,0.0,0.0,2,10,1.5957,0,0,3,0,0
1002,57,0,10,47.0,3.0,OUTDOOR,10,WORKSHOP,55.0,18,14,0,114,1.0,0,0.0,0.0,0,10,1.1702,0,1,4,1,0
1002,58,1,10,47.0,3.0,OUTDOOR,10,FESTIVAL,25.0,90,10,1,137,1.0,0,0.0,0.0,0,10,0.5319,0,1,0,1,1
1002,59,2,10,47.0,3.0,OUTDOOR,10,OUTDOOR,65.0,12,20,1,124,1.0,0,0.0,0.0,4,10,1.383,1,0,10,1,0
1002,60,0,10,47.0,3.0,OUTDOOR,10,CULTURE,120.0,40,16,0,234,1.0,0,0.0,0.0,0,10,2.5532,0,1,6,0,0
